Year,Month,mean,sd,skewness,kurtosis,contrast,dissimilarity,homogeneity,ASM,entropy,energy,lag1_mean,lag2_mean,lag3_mean,lag4_mean
1999,9,-9.4348135,0.26296455,0.7342094817095282,-0.37438186412249586,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.61305,-9.12764,-9.491958,-9.683338
1999,10,-9.259468,0.28665048,0.30792010876951575,-1.393847745366456,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.4348135,-9.61305,-9.12764,-9.491958
1999,11,-9.442405,0.22481434,0.7120891650350943,-0.47268082831758385,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.259468,-9.4348135,-9.61305,-9.12764
1999,12,-9.487636,0.3106283,0.3233372558749061,-1.262247535775009,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.442405,-9.259468,-9.4348135,-9.61305
2000,1,-9.357971,0.2770505,0.31424551922470584,-1.224047043780592,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.487636,-9.442405,-9.259468,-9.4348135
2000,2,-9.369744,0.23963927,0.5857755634686516,-0.8462639152327078,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.357971,-9.487636,-9.442405,-9.259468
2000,3,-9.466114,0.1726322,0.8701048548836423,-0.33428123991698433,0.0,0.0,1.0,1.0,-0.0,1.0,-9.369744,-9.357971,-9.487636,-9.442405
2000,4,-9.437039,0.23827596,0.8201842660889573,-0.39388941357972307,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.466114,-9.369744,-9.357971,-9.487636
2000,5,-9.444393,0.25315922,0.7020371521593873,-0.37925164569773795,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.437039,-9.466114,-9.369744,-9.357971
2000,6,-9.490002,0.27883196,0.6120336278234838,-0.4315957479577128,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.7083333333333334,0.8166890883150209,0.8416254115301732,-9.444393,-9.437039,-9.466114,-9.369744
2000,7,-9.163696,0.24149382,0.6841671904596422,-0.4298247852857866,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.490002,-9.444393,-9.437039,-9.466114
